time_ms,voltage_mV,m,h,n,injected_current_uA_per_cm2
89.77500000000001,-64.97058934233034,0.05312237497462421,0.5951988714285791,0.3181360099794447,0
89.78,-64.97060872183593,0.05312224755103365,0.5951988087779333,0.3181360022403791,0
89.785,-64.97062807826119,0.05312212025600765,0.5951987465620421,0.3181359942364657,0
89.79000000000001,-64.97064741156137,0.05312199308988724,0.595198684780175,0.3181359859682715,0
89.795,-64.97066672169197,0.05312186605301212,0.5951986234316015,0.3181359774363637,0
89.8,-64.97068600860862,0.05312173914572069,0.59519856251559,0.3181359686413098,0
89.80500000000001,-64.97070527226722,0.05312161236835006,0.5951985020314091,0.318135959583677,0
89.81,-64.97072451262383,0.05312148572123605,0.5951984419783264,0.3181359502640329,0
89.815,-64.97074372963471,0.05312135920471314,0.5951983823556091,0.3181359406829452,0
89.82000000000001,-64.97076292325633,0.05312123281911455,0.5951983231625243,0.3181359308409815,0
89.825,-64.97078209344537,0.0531211065647722,0.5951982643983381,0.3181359207387096,0
89.83,-64.97080124015866,0.05312098044201668,0.5951982060623168,0.3181359103766974,0
89.83500000000001,-64.9708203633533,0.05312085445117732,0.5951981481537255,0.3181358997555129,0
89.84,-64.97083946298652,0.05312072859258215,0.5951980906718295,0.318135888875724,0
89.845,-64.97085853901581,0.0531206028665579,0.5951980336158932,0.318135877737899,0
89.85000000000001,-64.9708775913988,0.05312047727343,0.595197976985181,0.318135866342606,0
89.855,-64.97089662009336,0.05312035181352264,0.5951979207789562,0.3181358546904134,0
89.86,-64.97091562505754,0.05312022648715867,0.5951978649964824,0.3181358427818893,0
89.86499999999999,-64.9709346062496,0.05312010129465964,0.5951978096370225,0.3181358306176023,0
89.87,-64.97095356362796,0.05311997623634585,0.5951977546998387,0.3181358181981208,0
89.875,-64.97097249715129,0.05311985131253631,0.5951977001841932,0.3181358055240133,0
89.88,-64.97099140677842,0.05311972652354871,0.5951976460893474,0.3181357925958485,0
89.88500000000001,-64.97101029246841,0.05311960186969951,0.5951975924145627,0.3181357794141949,0
89.89,-64.97102915418044,0.05311947735130385,0.5951975391590999,0.3181357659796212,0
89.895,-64.97104799187399,0.0531193529686756,0.5951974863222192,0.3181357522926962,0
89.90000000000001,-64.97106680550867,0.05311922872212735,0.5951974339031807,0.3181357383539888,0
89.905,-64.9710855950443,0.05311910461197036,0.595197381901244,0.3181357241640676,0
89.91,-64.9711043604409,0.05311898063851471,0.5951973303156685,0.3181357097235016,0
89.91500000000001,-64.97112310165868,0.05311885680206913,0.5951972791457127,0.3181356950328597,0
89.92,-64.97114181865804,0.05311873310294109,0.5951972283906353,0.3181356800927109,0
89.925,-64.9711605113996,0.0531186095414368,0.5951971780496942,0.318135664903624,0
89.93000000000001,-64.97117917984414,0.05311848611786122,0.5951971281221471,0.3181356494661682,0
89.935,-64.97119782395268,0.05311836283251797,0.5951970786072516,0.3181356337809125,0
89.94,-64.97121644368637,0.05311823968570942,0.5951970295042643,0.3181356178484259,0
89.94500000000001,-64.9712350390066,0.05311811667773669,0.5951969808124422,0.3181356016692776,0
89.95,-64.97125360987496,0.05311799380889963,0.5951969325310413,0.3181355852440365,0
89.955,-64.97127215625321,0.05311787107949682,0.5951968846593176,0.3181355685732719,0
89.96000000000001,-64.9712906781033,0.05311774848982555,0.5951968371965268,0.3181355516575528,0
89.965,-64.9713091753874,0.05311762604018187,0.5951967901419239,0.3181355344974485,0
89.97,-64.97132764806786,0.05311750373086055,0.5951967434947639,0.318135517093528,0
89.97500000000001,-64.9713460961072,0.0531173815621551,0.5951966972543015,0.3181354994463605,0
89.98,-64.97136451946815,0.05311725953435779,0.5951966514197906,0.3181354815565152,0
89.985,-64.97138291811368,0.0531171376477596,0.5951966059904854,0.3181354634245612,0
89.98999999999999,-64.97140129200685,0.05311701590265024,0.5951965609656393,0.3181354450510677,0
89.995,-64.971419641111,0.05311689429931819,0.5951965163445058,0.3181354264366039,0
90,-64.97143796538964,0.05311677283805064,0.5951964721263376,0.3181354075817388,0
90.005,-64.97145626480643,0.05311665151913362,0.5951964283103875,0.3181353884870416,0
90.01000000000001,-64.9714745393253,0.05311653034285178,0.5951963848959079,0.3181353691530815,0
90.015,-64.97149278891028,0.05311640930948857,0.5951963418821505,0.3181353495804274,0
90.02,-64.97151101352566,0.05311628841932618,0.5951962992683676,0.3181353297696486,0
90.02500000000001,-64.97152921313588,0.05311616767264555,0.5951962570538102,0.3181353097213141,0
90.03,-64.97154738770561,0.05311604706972638,0.5951962152377296,0.3181352894359928,0
90.035,-64.97156553719968,0.0531159266108471,0.5951961738193768,0.3181352689142539,0
90.04000000000001,-64.97158366158311,0.05311580629628492,0.5951961327980023,0.3181352481566662,0
90.045,-64.97160176082112,0.05311568612631577,0.5951960921728565,0.3181352271637988,0
90.05,-64.97161983487912,0.05311556610121433,0.5951960519431894,0.3181352059362205,0
90.05500000000001,-64.97163788372271,0.05311544622125415,0.5951960121082508,0.3181351844745002,0
90.06,-64.97165590731765,0.05311532648670738,0.5951959726672903,0.3181351627792068,0
90.065,-64.97167390562994,0.05311520689784498,0.595195933619557,0.3181351408509091,0
90.07000000000001,-64.97169187862575,0.0531150874549367,0.5951958949643003,0.3181351186901757,0
90.075,-64.97170982627141,0.05311496815825103,0.5951958567007685,0.3181350962975755,0
90.08,-64.97172774853347,0.05311484900805522,0.5951958188282103,0.318135073673677,0
90.08500000000001,-64.97174564537865,0.0531147300046153,0.595195781345874,0.3181350508190489,0
90.09,-64.97176351677388,0.05311461114819604,0.5951957442530077,0.3181350277342596,0
90.095,-64.97178136268624,0.053114492439061,0.5951957075488591,0.3181350044198777,0
90.10000000000001,-64.97179918308305,0.05311437387747248,0.5951956712326758,0.3181349808764716,0
90.105,-64.97181697793177,0.05311425546369154,0.5951956353037052,0.3181349571046095,0
90.11,-64.97183474720006,0.05311413719797806,0.5951955997611943,0.31813493310486,0
90.11499999999999,-64.97185249085578,0.05311401908059066,0.5951955646043902,0.3181349088777911,0
90.12,-64.97187020886697,0.05311390111178672,0.5951955298325393,0.318134884423971,0
90.125,-64.97188790120185,0.05311378329182244,0.5951954954448883,0.3181348597439678,0
90.13,-64.97190556782883,0.05311366562095271,0.5951954614406834,0.3181348348383495,0
90.13500000000001,-64.9719232087165,0.05311354809943128,0.5951954278191706,0.318134809707684,0
90.14,-64.97194082383366,0.05311343072751063,0.5951953945795958,0.3181347843525391,0
90.145,-64.97195841314927,0.05311331350544203,0.5951953617212048,0.3181347587734827,0
90.15000000000001,-64.97197597663246,0.05311319643347553,0.5951953292432428,0.3181347329710823,0
90.155,-64.97199351425259,0.05311307951185999,0.5951952971449554,0.3181347069459056,0
90.16,-64.97201102597919,0.05311296274084301,0.5951952654255875,0.3181346806985201,0
90.16500000000001,-64.97202851178193,0.05311284612067098,0.5951952340843841,0.3181346542294931,0
90.17,-64.97204597163073,0.05311272965158905,0.59519520312059,0.318134627539392,0
90.175,-64.97206340549566,0.05311261333384121,0.5951951725334498,0.3181346006287839,0
90.18000000000001,-64.97208081334696,0.05311249716767028,0.5951951423222077,0.318134573498236,0
90.185,-64.9720981951551,0.05311238115331775,0.5951951124861081,0.3181345461483153,0
90.19,-64.97211555089068,0.05311226529102394,0.5951950830243951,0.3181345185795885,0
90.19500000000001,-64.97213288052453,0.053112149581028,0.5951950539363124,0.3181344907926227,0
90.2,-64.9721501840276,0.05311203402356784,0.5951950252211041,0.3181344627879843,0
90.205,-64.97216746137111,0.05311191861888016,0.5951949968780137,0.31813443456624,0
90.21000000000001,-64.9721847125264,0.05311180336720047,0.5951949689062846,0.3181344061279562,0
90.215,-64.97220193746499,0.05311168826876309,0.5951949413051603,0.3181343774736992,0
90.22,-64.97221913615861,0.05311157332380111,0.5951949140738839,0.3181343486040352,0
90.22500000000001,-64.97223630857918,0.05311145853254644,0.5951948872116984,0.3181343195195304,0
90.23,-64.97225345469876,0.05311134389522976,0.595194860717847,0.3181342902207506,0
90.235,-64.97227057448961,0.0531112294120806,0.5951948345915722,0.3181342607082617,0
90.23999999999999,-64.97228766792419,0.05311111508332725,0.5951948088321168,0.3181342309826293,0
90.245,-64.97230473497513,0.05311100090919683,0.5951947834387235,0.3181342010444191,0
90.25,-64.97232177561521,0.05311088688991527,0.5951947584106346,0.3181341708941965,0
90.255,-64.97233878981743,0.05311077302570724,0.5951947337470925,0.3181341405325267,0
90.26000000000001,-64.97235577755497,0.05311065931679632,0.5951947094473395,0.3181341099599749,0
90.265,-64.97237273880116,0.05311054576340485,0.5951946855106177,0.318134079177106,0
90.27,-64.97238967352951,0.05311043236575396,0.5951946619361691,0.318134048184485,0
90.27500000000001,-64.97240658171376,0.05311031912406363,0.5951946387232356,0.3181340169826766,0
90.28,-64.97242346332777,0.05311020603855268,0.5951946158710592,0.3181339855722453,0
90.285,-64.9724403183456,0.05311009310943866,0.5951945933788815,0.3181339539537555,0
90.29000000000001,-64.97245714674152,0.053109980336938,0.5951945712459443,0.3181339221277715,0
90.295,-64.97247394848991,0.05310986772126593,0.5951945494714892,0.3181338900948574,0
90.3,-64.9724907235654,0.05310975526263651,0.5951945280547576,0.3181338578555771,0
90.30500000000001,-64.97250747194273,0.0531096429612626,0.595194506994991,0.3181338254104943,0
